Namuna,Qatlam (sm),Mexanik tarkib,DNS (%),Tuproq zichligi (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Gumus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Mikroorganizmlar(CFU/g),Ekin
P152-C,0-20,Qumloq,23.5,1.36,6.94,1.09,72.1,23.5,280,,112.8,4,0.44,5.3,1.24,550,2.93,589730,Kartoshka
F203-A,40-60,Qumloq,25.6,1.28,5.64,0.2,28.8,28.4,270.4,2.6,111.2,12.1,1.83,5.1,0.61,550,0.67,12045388,Kartoshka
P005-C,20-40,Loy,23.5,1.4,4.98,0.3,85.3,21.8,70,1.8,170.4,4,,58.8,0.72,123.9,0.9,58792445,Kartoshka
F255-A,60-90,Qum,18,,5.62,0.34,63.3,25,280,1.3,104,4.8,2.11,35.5,0.65,248.2,0.48,2191023,Kartoshka
P118-C,0-20,Qumloq,24.5,1.22,6.43,0.73,60.8,20.8,280,3.5,88.6,4,3.31,7.6,0.98,293.9,0.62,8390484,Kartoshka
P113-C,20-40,Qumloq,28.5,1.42,5.3,0.95,24.3,15.2,115,2,112.8,35,0.88,20.8,1.03,356.5,0.52,49010787,Kartoshka
S129-B,60-90,Qumloq,28.5,1.31,5.44,0.93,29.3,37.2,173.5,3.3,126.9,4,2.94,46.9,0.26,68.5,,106460113,Kartoshka
S050-B,20-40,Loyqa,27.6,1.43,6.16,0.53,48.5,8.8,138.5,2.4,162.7,7.9,6.5,23.7,0.82,550,2.6,909981,Kartoshka
F159-A,20-40,Qumloq,22.6,1.34,5.8,1.1,21.6,16.8,280,3.6,128,22.6,1.27,4,0.37,498.8,0.4,34170057,Kartoshka
T018-D,20-40,Qumloq,27.5,1.35,6.15,0.44,8,17.6,80.2,2.5,117.3,16.8,2.25,13.8,1.14,513.3,2.61,6984215,Kartoshka
P068-C,0-20,Qumloq,23.8,1.23,5.94,0.18,39.8,39.6,155.1,2.6,126.7,15.1,0.75,10.6,0.81,550,2.39,58792445,Kartoshka
F152-A,20-40,Qumloq,19.4,1.36,,0.6,8.4,34.6,103.7,2.2,126.8,6,1.22,31.2,0.49,323.9,1.42,644244,Kartoshka
P213-C,20-40,Qumloq,22.4,1.4,5.54,1.93,9.6,32.5,70,2.1,86.8,18.8,1.04,37.3,0.64,58.1,0.46,219777540,Kartoshka
S103-B,40-60,Qum,17.9,1.11,5.94,1.05,29.6,15.7,280,3.4,80.4,18.5,,40.5,0.63,154.5,0.4,8291189,Kartoshka
S277-B,0-20,Qumloq,28.2,1.44,5.24,0.62,23.9,39,70,2.7,146.5,9.8,3.15,6,0.83,40,0.68,12898535,Kartoshka
P272-C,0-20,Loy,25.5,1.45,6.57,0.72,8,27,163.3,1.7,125.8,7.8,1.1,,0.96,284.2,1.55,1762524,Kartoshka
P085-C,60-90,Qumloq,18.9,1.26,5.42,1.7,36.1,28.8,,3.7,113.2,8.3,4.09,42.2,0.41,149.4,3.52,889061,Kartoshka
P247-C,40-60,Qum,17.8,1.38,6.48,0.44,68.5,18.6,105.9,3.2,72.8,5,4.08,5.4,1.16,172.2,0.48,5434300,Kartoshka
P174-C,,Loyqa,25.8,1.33,5.66,0.34,,20.6,188.1,2.2,57.4,17.9,2.36,4,1.1,550,2.23,1169566,Kartoshka
F240-A,20-40,Qum,,1.47,5.92,,67.1,16.2,78.6,1.8,77.4,17,0.79,20.1,0.48,108.9,3.25,58792445,Kartoshka
F073-A,0-20,Qum,20.5,1.38,5.5,1.29,8,16.4,211.1,2.1,82.3,4,0.74,9.2,0.72,136.4,0.85,,Kartoshka
S204-B,0-20,Qumloq,28.7,1.31,5.19,0.33,110,26.3,116,2.8,97.2,7.7,0.63,60,1.13,184.4,1.08,6693812,Kartoshka
P047-C,0-20,Qumloq,21.6,1.19,,0.47,20.8,24.6,280,3.5,81.1,9,2.56,25.1,1.01,40,0.4,58792445,Kartoshka
T008-D,0-20,Qum,15.6,1.48,5.17,0.42,28.8,17.4,280,2.6,61.6,8,0.46,19.6,0.62,134.3,0.75,1436145,Kartoshka
P275-C,,Loyqa,20.5,1.15,5.61,0.2,8,30.9,92.8,4.2,142,11.7,2.06,10.3,0.9,40,1.43,6055018,Kartoshka
F233-A,0-20,Qum,19.8,1.41,5.93,2,23.2,8,147.7,2.4,111.5,,0.51,52.1,1.45,94.5,1.28,5285125,Kartoshka
P135-C,60-90,Qum,22.2,1.18,6.41,0.41,31.9,20.5,159.2,2.7,101.2,5,2.32,13.2,0.73,461.1,0.7,44566902,Kartoshka
T191-D,60-90,Loy,24.9,1.5,5.53,1.35,20.4,,216,1.9,91.7,4,1.22,10.3,0.54,294.4,0.83,58792445,Kartoshka
F120-A,20-40,Qumloq,23.1,1.42,5.27,0.23,15.5,30,141.4,2.7,131.4,19.9,3.49,8,0.74,93.6,,5364560,Kartoshka
T013-D,20-40,Qumloq,30.7,1.27,4.93,0.58,12.6,21.5,159.9,3.4,93.4,7,2.99,17.2,,188.3,0.82,5682476,Kartoshka
P114-C,0-20,Qum,19.2,1.19,6.09,0.11,88.8,18.8,118.1,3.9,66.8,4.4,3.78,4.8,0.57,55.2,1.34,38665721,Kartoshka
F238-A,40-60,Loyqa,27.3,1.3,6.63,0.97,30.1,27.5,151.8,3.4,108.3,6.9,3.86,20.8,0.81,179.5,0.4,58792445,Kartoshka
P210-C,20-40,Qumloq,19,1.63,6.56,0.62,80.6,32.4,280,1.5,127.7,,1.35,4,0.39,550,0.95,4276411,Kartoshka
F072-A,0-20,Qum,19.8,1.26,6.23,,14,15.9,220.1,2,93.8,21.4,0.47,,0.53,550,1.28,98332245,Kartoshka
F020-A,40-60,Qumloq,20.1,1.5,6.18,0.13,13.8,23.9,228.7,1.6,107.5,12.3,0.52,18.9,0.89,190.7,0.67,1741826,Kartoshka
P253-C,40-60,Qum,14,,6.82,0.24,47.4,27,232.2,2.1,75.6,16.3,0.3,9.6,0.26,214.7,0.71,10401249,Kartoshka
F050-A,40-60,Qumloq,22.7,1.39,6.33858513338246,0.15,8,8,125.7,2.1,121.6,13,0.5,6.3,0.93,61.3,0.73,12638692,Kartoshka
S276-B,20-40,Qumloq,21.6,1.34,7.37061972835263,0.3,8.2,17.2,175,2.4,124.2,15.3,1.27,19.7,0.2,74.5,0.72,58792445,Kartoshka
S199-B,20-40,Loy,25.3,1.26,6.2881650451548,0.69,74.7,35.5,70,3.1,167.3,5.6,0.77,6.5,0.27,268.1,3.52,122948634,Kartoshka
T190-D,0-20,Qumloq,17.9,1.42,6.27349382295103,0.6,8,,280,1.8,77.9,6,1.04,17.7,0.58,,1.09,1981310,Kartoshka
T080-D,40-60,Qum,20.7,1.19,7.20610869703929,0.67,8,20.5,70,3.2,77.4,4.7,1.78,28.2,0.77,486.6,0.4,6699216,Kartoshka
T051-D,40-60,Loy,31.8,1.36,6.01560855776096,0.58,110,20.7,131.7,3.2,100,8.1,0.94,20.1,1.03,550,1.58,58792445,Kartoshka
T209-D,0-20,Loyqa,16.3,1.21,6.8391106311328,0.29,8,,280,2.5,119.6,13,0.49,7.1,0.71,259.5,0.82,13749832,Kartoshka
P017-C,0-20,Qumloq,28.5,1.28,6.74682008229326,0.27,36.1,17.9,70,3.6,104.3,11.1,1.15,18.4,0.64,201.3,3.87,20393621,Kartoshka
P112-C,0-20,Qumloq,,1.23,6.20973144885984,0.19,31.5,32.8,185.2,,108.8,24.4,0.58,14,0.84,40,0.43,108114414,Kartoshka
T228-D,40-60,Qumloq,28,1.3,6.65118775853065,1.23,8,17.6,86.9,2.1,90,4,0.97,17.5,0.48,409.7,0.54,1768980,Kartoshka
S186-B,60-90,Loyqa,25,1.3,7.48891192101383,0.68,22.3,21.6,108.1,3.2,80.1,13.2,3.51,58.5,0.73,51.2,0.87,58792445,Kartoshka
F189-A,0-20,Loyqa,25.4,1.22,6.26518459857335,0.22,37.6,15.9,271.5,2.5,63.4,4,0.97,39.2,0.4,113.7,1.34,542629,Kartoshka
P032-C,20-40,Qum,17,1.27,7.02398379556185,0.22,39.8,22.3,160.8,3.3,74.7,10.2,4.95,49.3,0.72,517.2,0.4,58792445,Kartoshka
T142-D,0-20,Loy,32.2,1.17,6.94718227568334,1.34,64.4,20.1,70,3.2,119.1,15.7,3.77,18.9,0.67,550,0.56,58792445,Kartoshka
S063-B,60-90,Qum,13.6,1.32,6.32533602081405,0.91,19.8,,70.7,3.1,65.2,7.9,0.75,23.1,0.5,107.7,1.51,58996694,Kartoshka
T047-D,40-60,Qum,19.5,1.35,6.08430620680113,0.75,40.8,8.2,277.1,1.8,100.1,10.1,0.49,16,0.74,114.8,0.51,29682402,Kartoshka
S011-B,40-60,Qumloq,29,1.33,7.2769858250427,0.41,12.9,10.7,191.7,2.3,88.5,4,1.15,4,0.74,83.4,2.61,2275955,Kartoshka
F171-A,0-20,Loy,29.8,1.4,6.3310886441387,0.28,8,24.3,280,2.3,174.5,4,3.02,16.5,0.99,48.2,0.73,1132426,Kartoshka
S065-B,0-20,Qumloq,34.4,1.37,7.23366725711197,2.2,8,12.7,280,1.7,150.6,9.8,0.81,18.2,0.3,89.5,0.53,58792445,Kartoshka
S036-B,0-20,Loy,23.9,1.41,6.27852481827638,1.06,8,40.4,110.2,1.9,73.5,23.5,2.48,9.2,0.68,40,1.53,16293318,Kartoshka
S111-B,0-20,Loy,31,1.27,6.01339810603842,0.32,56.9,8.3,280,2.1,134.8,4,3.16,12.1,0.51,381.6,3.08,64539812,Kartoshka
S169-B,40-60,Loy,25.9,1.41,6.59525365454846,1.23,8,18,142.4,2.4,120,18.8,0.65,4.5,0.92,277.8,1.34,1031657,Kartoshka
S002-B,40-60,Qumloq,29.6,1.42,6.29816298263286,0.95,36.5,22.1,71.4,3.2,45,9.7,0.7,26.4,0.89,333.5,2.42,,Kartoshka
P075-C,,Qumloq,24.2,1.6,7.31909946857071,0.31,18.6,19.4,89.8,2.2,73.9,4,2.12,4,0.83,63,3.23,,Kartoshka
S277-B,60-90,Qumloq,22.5,1.35,6.47412296243086,0.43,23.3,14.3,70,2.6,129.4,4,1.35,36.6,0.52,48.3,0.52,139948954,Kartoshka
P090-C,20-40,Qumloq,29.9,,7.30969152642754,0.22,81.4,15.3,280,2.3,160.5,7.8,0.69,10.1,0.92,190.9,1.93,3925940,Kartoshka
F014-A,20-40,Qumloq,22,1.2,6.21612498275186,0.17,17.2,,280,2.6,132.6,6.3,0.91,23.9,0.32,193.2,0.4,943042,Kartoshka
S008-B,40-60,Loyqa,18.8,1.46,6.25059755578979,0.87,44.1,19,70,2.6,129.9,4,1.13,21.7,0.27,153.1,1.35,3932772,Kartoshka
P122-C,40-60,Qum,15.9,1.31,7.09246350307554,0.29,31.2,28.5,119.4,3.5,76.6,4,0.34,14.9,0.38,130.9,0.95,58792445,Kartoshka
P009-C,0-20,Qumloq,26.9,1.32,7.45428602834041,1.13,21.4,22.5,149.7,2.4,152.1,4.4,2.21,4,0.69,,2.39,58792445,Kartoshka
S136-B,0-20,Qumloq,30.3,1.35,6.28544716589001,2.2,110,30.3,71.5,3.5,163.7,11.3,0.82,24.3,0.87,287.6,2.27,809411,Kartoshka
,0-20,Qumloq,24.7,,6.3988986344855,0.15,8,25.5,70,2.7,95.3,8.4,0.3,25.2,0.15,550,1.49,5308973,Kartoshka
T270-D,60-90,Qum,21.8,1.3,7.39262440953776,0.48,81.8,23.8,120.8,2.6,45,5.9,1.18,8.9,1.03,550,1.23,907237,Kartoshka
F033-A,20-40,Qum,13.3,1.52,6.45774843737236,1.07,32.8,8,111.8,,45,6.5,0.66,6,0.73,550,1.43,58792445,Kartoshka
T230-D,0-20,Loyqa,23.3,1.24,7.45433666579771,1.03,16.9,18.9,,2.7,157.4,17.6,4.63,8.7,0.31,55.2,1.04,,Kartoshka
P263-C,20-40,Qumloq,22.9,1.39,7.20391499771052,0.96,110,31.1,163.6,2.9,108.8,11.6,0.75,4,0.73,345.7,0.96,3501064,Kartoshka
F232-A,20-40,Loyqa,,1.27,6.35717610540153,0.36,8,17.1,280,2.5,126,7.4,0.5,60,0.97,111.9,2.75,83144479,Kartoshka
S023-B,0-20,Loyqa,25.7,1.16,6.09362246129078,0.46,19,32.6,113.2,3.6,71.8,19.3,1.8,44.7,0.85,,2.99,3233227,Kartoshka
P235-C,0-20,Qumloq,27.2,1.21,6.92971742117543,0.64,9.6,32.4,157.7,3.2,91.2,4.8,0.71,19.7,0.97,,0.91,653630,Kartoshka
F032-A,20-40,Loyqa,23.3,1.32,7.34284442707411,2.2,42.5,17.8,232.9,3.4,112.9,8.2,0.64,13.7,0.36,130.3,1.18,2006054,Kartoshka
T206-D,20-40,Qumloq,,1.34,7.3891318846678,0.34,8.5,18.5,206.3,2.1,115.2,6.4,1.8,16.1,0.6,56.4,1.06,19409447,Kartoshka
T056-D,20-40,Loy,26.2,1.21,6.24858462733097,1.64,39.3,16.4,91.1,2.8,120,4,0.52,23,0.47,114.1,0.4,1239547,Kartoshka
T228-D,,Qumloq,20.1,1.4,6.07183443259851,0.29,16.8,17.6,149.8,1.5,,4.7,0.37,60,1.13,75,0.79,58792445,Kartoshka
F042-A,40-60,Loyqa,24.8,1.37,7.44733777408334,2.2,15.5,12.7,205.4,2.3,99.4,4,4.77,9.2,0.86,83.9,3.06,592289,Kartoshka
P076-C,20-40,Loyqa,24.6,1.15,6.18415341354991,0.77,42.8,23.8,70,3.5,154.2,35,1.91,7,1.41,141.1,0.59,1215461,Kartoshka
F065-A,20-40,Loy,25.6,1.31,6.5155382060082,,17.5,13,280,2,139.3,4,0.97,44,0.58,550,4.39,10968772,Kartoshka
,40-60,Loy,26.6,1.48,6.81750825551165,0.67,10.1,28.8,280,2.9,150.4,26.8,1.2,4,0.52,86.5,2.27,21517112,Kartoshka
T272-D,0-20,Qumloq,24.5,1.34,6.50314322715933,0.29,110,26.4,84.4,1.9,,7.3,1.8,4.5,0.66,550,1.32,58792445,Kartoshka
P233-C,0-20,Qumloq,22.3,1.4,7.20539448698326,0.29,,10.4,160.3,1.7,45,9.9,2.61,5.2,1.04,457.9,1.48,58792445,Kartoshka
T051-D,0-20,Qumloq,29.8,1.23,7.07795856652195,,8,32.8,219.5,3.4,96.9,6.9,0.66,4.7,0.61,278.3,0.53,58792445,Kartoshka
F111-A,20-40,Qumloq,19.1,1.29,6.40494543854811,0.17,12.3,25.6,95.6,2.7,88.3,9.9,1.61,42.8,0.73,409.9,0.83,7997185,Kartoshka
T232-D,20-40,,15.3,1.49,6.27370081915857,0.36,8,21.8,196.1,1.6,83.1,10.2,0.8,30.2,0.72,182.7,2.74,58792445,Kartoshka
S212-B,20-40,Qumloq,36.4,1.52,6.82534871951789,,43,16.7,,1.6,192.1,10.3,1.03,4.7,0.71,550,0.65,780691,Kartoshka
P233-C,0-20,Loyqa,20.5,1.29,7.33081594485045,0.66,35.7,25,70,2.8,140.1,15,1.36,60,0.54,335.8,2.1,58792445,Kartoshka
T213-D,0-20,Qum,13.3,1.17,7.34817178430687,0.16,41.4,23.9,193.1,3.3,124.9,7.3,1.19,23,0.67,40,0.4,45821665,Kartoshka
F161-A,0-20,Loy,29.9,1.48,6.22289967497345,1.25,17,23.4,70,2.2,149.1,5.5,2.16,11.5,0.65,249.3,0.43,7429998,Kartoshka
T161-D,0-20,Qumloq,15.1,1.27,6.97088166459709,0.65,22.4,36,270.2,3.3,94.3,4,1.77,9,0.7,426.4,3.78,,Kartoshka
,20-40,,24.2,1.45,7.22569089767853,2.04,19.5,21.2,87.5,2.9,130.6,12.8,0.36,60,0.94,131,0.99,44855750,Kartoshka
S243-B,0-20,Loyqa,35.2,1.17,7.19030616304474,0.77,23.5,28.5,125.1,2.6,170,17.5,0.4,28.3,1.14,206.8,0.69,1121783,Kartoshka
F047-A,0-20,Qumloq,17.4,1.32,6.48612931636313,0.22,57.4,24.1,280,2.9,155.7,27.4,0.89,11.9,0.49,91.7,2.6,58792445,Kartoshka
F048-A,40-60,Qum,12,1.55,6.90908639074829,0.49,30.5,20.9,198.2,2,66.9,8.9,5.18,58.2,0.6,40,2.39,58792445,Kartoshka
T050-D,0-20,,19.2,1.3,6.50416365142967,0.73,40.6,11.3,70,2.7,139.6,4.9,0.61,15.7,0.49,40,1.91,58792445,Kartoshka
P067-C,20-40,Qumloq,28.2,1.36,7.03902606029974,0.12,36.9,,70,2.2,74.3,4,1.02,,0.75,40,0.67,728945,Kartoshka
F169-A,20-40,,21.2,1.36,6.69676221923236,,56.6,13.5,92,2.6,91.4,17.2,0.78,17.1,0.57,375.7,0.82,789608,Kartoshka
F211-A,0-20,Qumloq,21.9,,6.9191035594634,0.18,31.7,16.1,184.5,,148.8,4,0.77,12.2,0.76,40,1.24,26564056,Kartoshka
P217-C,,Qumloq,27.2,1.39,6.48461339582961,0.27,30.3,34.2,179.9,1.9,111,5.5,1.38,4,0.98,86.5,1.63,2422299,Kartoshka
F148-A,40-60,Qumloq,30.3,1.27,7.43332555085267,0.44,81.2,20.5,77.6,3.1,93.3,7.8,3.68,8.5,0.15,77.5,0.7,1476767,Kartoshka
P181-C,40-60,Qumloq,32.1,1.16,7.25083244939054,0.5,17.6,15,70,3.9,119,10.1,1.73,31.6,0.82,132,1.13,4878187,Kartoshka
F260-A,0-20,Qumloq,23.1,1.38,6.35398689121811,0.19,13.1,19.5,170.5,3.1,120.4,9.5,0.63,11.6,0.58,40,1.21,58792445,Kartoshka
S080-B,40-60,Qumloq,14.1,1.36,7.38859192130959,0.77,9.1,12.9,123.3,2.8,112,9.5,6.5,27.7,0.82,280.7,2.46,44567427,Kartoshka
T115-D,0-20,Loyqa,,1.31,7.03367987090221,0.64,32.9,30.4,,3.1,125.9,,1.28,60,0.48,,1.7,58792445,Kartoshka
F180-A,0-20,Qum,16.2,1.31,7.00991666962799,0.31,8,13.7,143.6,3.5,74,10,0.76,15.1,1,550,0.4,58792445,Kartoshka
P059-C,0-20,,,1.19,6.23185414529605,0.11,48.1,24.4,280,3.8,148.4,4,3.71,8.9,0.93,90.8,0.86,17274095,Kartoshka
P116-C,60-90,Qumloq,23.4,1.28,6.76971552298284,0.15,23.2,,70,2.6,128.4,13.9,0.82,8.6,0.84,162,,11445444,Kartoshka
T014-D,0-20,Qumloq,29.1,1.31,6.28361456406035,0.4,68.6,18.5,70,2.4,85.4,5.4,4.54,60,0.9,180.7,,58792445,Kartoshka
P015-C,0-20,Qum,21.7,1.31,6.41454620978399,0.2,14.7,20.6,70,2.9,59.3,4,0.6,60,0.51,235.5,1.91,16269984,Kartoshka
S140-B,20-40,Qumloq,23.4,1.3,7.31923843693089,0.38,19.5,14.8,280,2.2,103.6,4.2,3.77,14.8,0.55,187.5,1.07,58792445,Kartoshka
P174-C,0-20,Qumloq,29,1.37,6.14442641384218,0.69,60.1,39.1,280,1.9,128.4,4.7,1.41,9.7,0.89,112.5,0.83,58792445,Kartoshka
P004-C,0-20,Qum,18.7,1.26,6.82576973641253,0.58,95.9,22.8,81,3,79.6,20.8,3.37,20.7,0.51,262.5,1.05,1433520,Kartoshka
,0-20,Qumloq,24.5,1.46,6.51387033336724,0.26,15.1,20.7,101.4,3.1,93.9,10.5,5.49,13.2,,300.6,1.16,14504760,Kartoshka
T036-D,,Qum,20.5,1.18,7.01211949116863,0.35,26.1,13.3,70,1.9,81.6,9,0.48,4,0.62,77.6,0.64,6723627,Kartoshka
S016-B,0-20,Qum,17.8,1.35,7.09011044512227,0.67,31.4,17,70,2.3,71.2,,,8.1,,287.7,0.43,3767471,Kartoshka
F272-A,0-20,Qumloq,33.3,1.46,6.68801009655282,1.28,37.1,19.6,231.5,2.8,132,8.1,,52.7,,550,0.4,765745,Kartoshka
S193-B,20-40,Qumloq,17.9,1.4,7.19465297941844,0.94,18.1,35.7,163.7,2.1,118.3,12.4,0.52,4,0.52,391.3,2.43,6722399,Kartoshka
T233-D,0-20,Loy,23.9,1.36,7.27368235674381,,87.9,14.8,141,3,122.5,14.7,0.63,29.9,0.72,502,1.42,,Kartoshka
P081-C,0-20,Qumloq,23.6,1.36,6.97657432125287,0.37,8,22.9,70,2.5,115.8,4,1.8,30.7,0.96,217.5,1.29,172416391,Kartoshka
P160-C,40-60,Qumloq,26.1,1.19,6.86938885994352,0.37,20.9,21.9,280,3.6,142.9,28.3,1.23,5.7,0.94,64.3,2.42,18644407,Kartoshka
P044-C,0-20,Loyqa,,1.08,6.87591729706116,1.37,44.4,20.1,98.4,3.4,105.3,4,1.05,57.1,0.62,73.9,0.42,574794,Kartoshka
F080-A,20-40,,24.1,1.25,6.9510824164748,,,21.2,203.4,3.6,120.1,19.3,1.35,7.7,0.57,255.9,0.4,1184259,Kartoshka
S026-B,0-20,Qum,13,1.3,7.26641078732834,,,17,70,2.4,75.8,4,1.93,14.5,0.64,507.8,1.31,4029145,Kartoshka
F140-A,0-20,Loyqa,29.2,1.19,7.44480924585222,0.76,87.3,26.7,122.5,3.4,132.7,14.9,2.05,8.2,1.06,550,1.23,69206140,Kartoshka
T218-D,0-20,Qumloq,27.5,1.28,7.42558223357184,0.79,20.5,26.3,171.7,2.8,93.6,31.8,2.88,,0.63,530,0.4,37362586,Kartoshka
T227-D,0-20,Qumloq,15.7,1.44,6.37884525956692,0.12,88.3,24.9,176,3,112.8,7.7,5.15,10.3,0.72,49.7,1.29,526811,Kartoshka
T140-D,0-20,Qumloq,24.2,1.55,6.90643384263048,0.66,12.8,8,156,2.4,137.7,6.6,1.18,26.7,0.59,77.4,0.76,58792445,Kartoshka
S263-B,0-20,Qumloq,17.2,1.36,7.18967548786441,0.5,58.7,24.1,197.9,2.6,86.6,12.6,0.79,16.6,0.88,550,0.57,502008,Kartoshka
F177-A,0-20,Qumloq,21.3,1.26,6.66254642230345,0.17,110,10.4,70,3,76.8,7.2,1.96,8.6,0.74,142.2,0.79,8076275,Kartoshka
T057-D,0-20,Qum,14.7,1.11,6.54173808184711,0.3,95.8,21.2,160.7,3.9,54.4,35,0.48,5.1,0.45,189.7,0.4,238847991,Kartoshka
P250-C,0-20,,27.8,1.36,6.64512398601645,1.43,29.2,32.3,151.6,,80.7,9.9,0.7,25,0.46,62.6,,,
P024-C,0-20,Qum,18,1.4,7.26366085068563,0.58,22.1,12.4,164.6,3.5,87.4,7.9,2.67,12.6,,550,,,
S203-B,0-20,Loyqa,19.4,1.3,7.22277490161748,0.42,8,19.2,147.3,2.8,82.3,5.9,1.09,14.2,0.49,312.1,,,
F004-A,20-40,Loy,,1.09,7.07714259386633,0.15,37.6,19.6,70,3.2,123.1,4.9,,60,0.9,76.8,0.9,1116768,Kartoshka
S155-B,20-40,Qum,13,1.41,6.15195431217896,0.85,9,24.5,70,2.4,87.8,5.1,0.36,4,1.03,60.3,1.56,58792445,Kartoshka
S071-B,0-20,Qumloq,25.7,1.46,6.02781719546791,0.83,11.6,22.7,70,2.2,120.4,6,1.25,4,0.87,252.4,0.4,1808210,Kartoshka
P149-C,20-40,Qum,15,1.17,6.11505774509452,0.67,9.5,27.3,248.1,3,70.3,6.4,2.99,8.3,0.84,189,0.56,4389173,Kartoshka
P062-C,20-40,Qum,16.4,1.33,6.70818485364315,,,,249.9,2.9,80.3,5.5,2.96,17.2,0.67,449.6,1.48,18919097,Kartoshka
F255-A,0-20,Qumloq,26.4,1.4,7.10617214099342,0.44,,23.7,252.7,2.3,112.7,33.9,1.31,4.8,0.89,328.5,0.81,25535355,Kartoshka
T090-D,40-60,Qumloq,26.5,1.33,7.04826963029204,0.64,32.9,22.5,173.5,2.6,104.4,4.1,,5.1,0.77,134.6,1.81,9103694,Kartoshka
S195-B,40-60,Loyqa,31.5,1.14,6.15385020569116,0.26,18.9,26.3,70,4,115.2,12,1.1,45.2,1.15,99,0.4,58792445,Kartoshka
S257-B,0-20,Qumloq,23.8,1.29,6.87480793352267,1.8,83.3,9.8,70,3.9,,16,1.07,29.1,0.68,151,1.67,,Kartoshka
P037-C,0-20,Qumloq,25.5,1.16,7.07275263785426,0.63,27.4,22.6,157.7,4.1,130.2,17.1,0.3,19.6,1.04,98.2,0.64,2762157,Kartoshka
T022-D,40-60,Qumloq,22.3,1.19,6.48075392423956,0.32,13.4,21.5,153.9,2.9,172,8.5,0.84,24.9,0.92,156,0.6,4629558,Kartoshka
T010-D,20-40,Qumloq,25,1.11,7.00333933368221,0.46,35.6,27.1,119.8,3.3,97.6,8.1,2.37,11.8,0.88,183.3,2,9903012,Kartoshka
T040-D,0-20,Loy,28.5,1.45,7.4959972318883,1.08,110,22.8,181.3,2.5,129.5,11.2,4.19,12.2,0.2,67,2.26,1425986,Kartoshka
P220-C,0-20,Loy,25.9,1.51,6.19776844945834,0.21,26.5,,,1.4,92,7.4,0.62,23.2,0.93,,2.06,2064244,Kartoshka
T214-D,0-20,Loy,17.7,1.39,6.15724484828124,0.31,16.9,24.3,152.4,2.2,107.7,6.3,1.74,4,0.67,119.8,4.17,4676992,Kartoshka
P059-C,0-20,Qumloq,25.7,1.36,6.84376536027049,0.78,8,14.4,89.5,2.1,157.5,4,2.77,4,0.59,71.3,2.43,1198027,Kartoshka
T011-D,20-40,Qumloq,25.8,1.25,6.96596844949676,0.33,22.7,8.5,278.4,3,96.9,6.5,1.21,7,0.33,,0.57,5143053,Kartoshka
P088-C,0-20,Qumloq,21.2,1.26,6.29595204683954,1.04,30.9,27.1,103.6,2.5,158,4,0.3,40.3,0.7,235,1.1,,Kartoshka
T186-D,0-20,Qumloq,18.5,1.42,6.11739648097591,0.18,14,26.1,70,1.5,78.9,4,1.46,18.2,0.71,197.2,0.78,1071300,Kartoshka
F224-A,20-40,Qumloq,30.7,1.19,6.0462989115838,0.96,8,25.3,81.6,2.4,83.7,8.2,2.21,15.7,0.37,286.4,4.14,4196169,Kartoshka
,0-20,Loy,28.8,1.23,6.93940318764233,0.14,13,34.2,,3.1,121.8,11.8,0.56,,0.33,483.5,2.17,3090232,Kartoshka
T206-D,0-20,Qumloq,23.2,1.17,6.00660442618199,,110,17.3,280,4,108.4,35,0.98,16.9,0.82,550,,65446160,Kartoshka
F203-A,20-40,Qum,14,1.34,7.18954466977879,1.47,102.3,9.6,135.9,3.1,93.2,6.3,0.48,8.8,0.92,246.4,1.85,670650,Kartoshka
P174-C,40-60,Qumloq,20.6,1.35,7.21017301897272,0.62,11.2,21.5,122.9,2.5,121.3,13.9,0.3,5.4,0.75,55.5,0.42,36655720,Kartoshka
S171-B,20-40,Qumloq,29.9,1.32,6.64213480748159,0.36,,19.6,70,3.4,99.6,12.1,2.73,22.4,0.99,133.9,1.19,58792445,Kartoshka
S040-B,20-40,Qumloq,24.8,1.46,6.166587516512,0.26,8.6,16.1,242.6,2.5,106.7,20,1.2,6.5,0.68,59.6,0.52,1175862,Kartoshka
F272-A,0-20,Loyqa,22.8,1.4,6.36050958196979,0.68,95.3,,88.7,2.9,112.2,13.2,4.31,60,0.69,550,0.4,11992463,Kartoshka
S179-B,0-20,Loy,28.8,1.32,7.42697996134798,0.53,35.5,19.5,130.5,3.2,104.6,4.6,2.38,4,0.47,550,1.73,39552250,Kartoshka
P076-C,20-40,Loyqa,21.6,1.3,7.34258052301599,2.2,64.4,8.7,280,,96.6,4,0.9,57.4,0.31,368.1,1.89,58792445,Kartoshka
,0-20,Qumloq,30.8,1.27,6.39554651128458,2.2,8,18.9,199.9,2.5,135.7,10.1,1.12,11,1.16,462.8,1.38,58792445,Kartoshka
S132-B,0-20,Qumloq,30.2,1.49,7.30387405782733,,38.5,14,70,1.7,64.3,4.6,1.89,4,0.98,237.2,0.88,3671124,Kartoshka
S089-B,0-20,Qum,16.1,1.54,7.46280254053706,0.45,21.9,18.9,70,1.9,105.3,4,,6.4,0.35,269.2,0.41,356844345,Kartoshka
