Namuna,Qatlam (sm),Mexanik tarkib,pH,Gumus (%),Tuproq EC (mS/cm),Tuproq zichligi (g/sm3),DNS (%),Azot (mg/kg),Fosfor (mg/kg),Kaliy (mg/kg),Mg (mg/kg),Mikroorganizmlar (CFU/g),S (mg/kg),Fe (mg/kg),Zn (mg/kg),Mn (mg/kg),Cu (mg/kg),B (mg/kg),Ekin
NTXM-302,0-20 sm,sandy loam,6.28,3.694948486,4.32,1.63,15.78,44.01,23.7,382.73,149.6,508296256.13,40.09,3.6,4.80504282505453,7.61,2.93370160627314,1.97,Bug'doy
NMNX-294,0-20 sm,sandy loam,6.7,2.946054261,1.54,1.44,15.91,66.14,35.37,398.12,136.5,217918449.26,39.3,1.7,4.41567335085021,6.69,2.56911013418977,3.37,Makkajo'xori
NTXM-303,0-20 sm,sandy loam,6.41,2.857198239,0.8,1.59,34.67,64.57,35.52,425.68,129.2,1425798057.71,36.81,1.7,6,9.69,2.04155304171893,2.3,Makkajo'xori
NMNT-295,0-20 sm,sandy loam,5.89,3.015878639,3.43,1.53,18.4,29.4,16.13,322.29,56.6,1643131277.67,37.07,2.5,6.45199606270692,,1.38979599067811,3.43,Bug'doy
NTTM-264,0-30,loam,7.58,2.273269577,3.39,1.3,28.42,47.29,26.68,428.85,113.2,726632726.44,32.34,2.2,1.2,9.16,2.44923512429958,0.75,Paxta
NMNX-37769,0-20 sm,sandy loam,7.87,1.306067893,1.02,1.43,18.8,72.29,36.79,437.32,86,1674097659.03,33.98,1.2,3.74257578494721,8.33,2.26051553243394,2.51,Makkajo'xori
NMNX-37890,0-20 sm,sandy clay loam,7.5,2.170607749,3.07,1.27,18.12,73,36.49,507.97,135.2,1420639435.15,33.58,1,4.61797165188611,7.32,1.71862928805621,3.83,Makkajo'xori
NTXM-303,0-20 sm,sandy loam,7.94,1.451452163,1.1,1.28,20.28,76.12,36.51,472.51,126.7,1408113431.78,37.18,0.8,2.20548514062195,8.01,2.4898906013648,3.44,Makkajo'xori
NMNX-295,0-30,sandy clay loam,7.99,2.270443404,3.63,1.58,16.79,52.31,27.07,423.52,122,300557467.52,38.69,2,5.02119554145134,8.43,3.27192909948953,2.27,Paxta
NTXM-304,0-20 sm,sandy loam,8.25,1.266082891,3.45,1.35,23.13,68.47,35.81,487.52,124.6,414656155.88,31.65,2.8,2.58358040585205,,2.38976565391477,1.45,Makkajo'xori
NMNT-296,0-20 sm,sandy clay loam,8.07,2.381052879,4.74,1.63,34.56,17.74,12.23,318.9,148,1748213192.65,37.04,2.1,3.36005028748112,10.73,2.97771023738468,2.66,Bug'doy
NTTM-265,0-20 sm,sandy loam,8.19,1.758588078,4.68,1.57,28.12,21.32,11.15,366.37,145.1,,38.27,6,4.43784330748769,6.27,3.09703494144099,1.9,Bug'doy
NMNX-37770,0-20 sm,loam,6.2,1.821875422,4.85,1.46,29.85,62.83,31.36,437.83,248.9,231903685.78,33.1,0.7,1.2,6.81,1.97319601277106,2.94,Makkajo'xori
NMNX-37891,0-20 sm,silt loam,5.42,1.861728526,4.88,1.5,22.8,24.08,16.5,347.8,168.4,36454407.53,33.8,3,2.03304769330367,6.37,1.8373491674323,1.79,Bug'doy
NTXM-304,0-20 sm,silt loam,5.6,1.98666221,4.75,1.58,26.54,29.25,13.52,326.1,220.3,,40.99,2,3.04319157764255,,2.66150994937108,3.23,Bug'doy
NMNX-296,0-20 sm,loam,6.4,1.872635958,0.8,1.29,25.9,75.92,39.22,436.01,330.1,279597420.65,30.55,1.2,4.6738553675233,8.36,2.74356996669385,4.87,Makkajo'xori
NTXM-305,0-20 sm,silt loam,5.8,1.981162861,4.65,1.63,15.16,12.82,11.35,362.84,257.3,193379778.3,38.17,2,4.49289308434471,8.69,2.52570786757831,4.32,Bug'doy
NMNT-297,0-20 sm,silt loam,6.83,2.652109005,2.45,1.38,39.19,59.95,33.4,450.11,672.9,62579808.76,34.57,0.5,2.44836571990553,6.09,1.79515855229829,0.88,Bug'doy
NTTM-266,0-20 sm,silt loam,6.92,2.736378413,4.46,1.64,20.79,14.16,11.2,313.62,692,1009394873.7,26.51,0.5,3.79581214470028,,2.23477658156445,4.05,Bug'doy
NMNX-37771,0-20 sm,loam,7.07,3.016896454,0.93,1.24,18.92,91.49,46.95,503.96,749,304251188.63,26.87,1.2,4.30458787324171,,2.09970889155909,2.67,Makkajo'xori
NMNX-37892,0-20 sm,silt loam,7.06,2.138049206,2.58,1.27,17.64,70.29,35.42,448.93,445,176822207.1,29.92,0,4.11196419814181,8.83,1.76826327541187,3.86,Makkajo'xori
NTXM-305,0-20 sm,silt loam,7,2.231470556,2.79,1.59,30.41,50.94,27.99,407.74,516.6,808977020.66,27.51,0,5.6070799857038,10.22,2.43543013882794,3.88,Bug'doy
TSPD-2154,0-20 sm,silt loam,6.1,1.712609024,3.11,1.29,34.6,63.86,34.48,461.24,258,1821124978.18,26.01,1,6.36813324455253,7.27,2.43206628553551,2.53,Makkajo'xori
Karta-265,0-20 sm,silt loam,7.11,2.671278977,2.09,1.36,21,68.77,35.57,479.08,700.7,51889999.42,24.57,0.2,2.13730609530307,8.34,2.68612794352251,4.34,Makkajo'xori
NTTM-267,0-20 sm,loam,7.02,9.58,3.3,1.38,32.84,50.21,26.61,386.55,724.8,1300681468.6,29.15,3.5,4.91995458731851,9.34,2.45234325718486,3.17,Bug'doy
NMNX-38013,0-20 sm,sandy clay loam,6.7,9.27,4.7,1.58,17.01,11.64,11.31,323.62,786.2,403754113.58,25.78,5.6,3.60230348756654,9.46,2.38749295234876,1.96,Bug'doy
NMNX-38134,0-20 sm,loam,7.19,8.21,1.48,1.33,23.52,88.32,45.44,494.32,712.7,1818933376.73,26.64,5.3,5.99786851466129,9.99,1.63718187299854,4.16,Makkajo'xori
NTXM-306,0-20 sm,loam,6.35,5.56,4.32,1.43,26.13,31.73,19.01,374.73,255.8,1793463966.6,29.25,4.4,3.74911842345204,8.04,2.84815433903321,4.12,Bug'doy
TSPD-2155,0-20 sm,loam,5.89,4.63,1.8,1.54,15.55,35,20.81,373.7,126,1624508832.02,22.71,11.6,1.5,9.77,2.93549517564856,3.62,Bug'doy
Karta-266,0-20 sm,loam,6.93,4.75,3.59,1.61,30.68,39.26,22.78,333.93,403.2,371814306.33,12.48,4.8,2.84232218538031,9.57,2.36582797146562,1.2,Bug'doy
NTTM-268,0-20 sm,clay loam,6.92,6.86,4.34,1.63,33.88,17.45,10.77,353.88,394.8,2135135843.7,24.3,3.1,7,8.51,1.38158855546072,3.22,Bug'doy
NMNX-38255,0-20 sm,loam,6.79,7.67,0.54,,26.53,91.74,47.44,492.8,391,541038444.62,29.92,4.8,4.17383521466921,9.22,2.04010437631154,4.25,Makkajo'xori
NMNX-38376,0-20 sm,clay loam,7.98,3.08,1.82,1.5,31.17,29.32,19.73,351.67,540.3,1015125629.16,27.56,0.6,4.2557569974805,9.03,2.6414029808669,2.46,Bug'doy
NTXM-307,0-20 sm,loam,5.44,1.49,2.58,1.33,37.38,27.25,16.75,332.43,258.3,37131292.27,27.59,1.9,2.08505233453783,8.05,1.5,3.92,Bug'doy
TSPD-2156,0-20 sm,loam,5.34,1.49,3.21,1.39,37.21,85.47,44.18,513.39,229,1178283880.79,27.57,2.6,3.60227094891167,7.1,3.8914966931787,4.21,Makkajo'xori
Karta-267,0-20 sm,loam,5.47,1.38,1.86,1.31,30.04,92.83,48.12,507.57,256.8,1527356412.76,25.31,1.9,2.36996743509544,7.85,2.8491353149242,0.81,Makkajo'xori
NTTM-269,0-20 sm,loam,5.3,1.59,2.44,1.3,25.41,75.81,40.33,469.65,222,853888078.3,26.18,2.6,,8.81,1.72990693602576,0.6,Makkajo'xori
NMNX-38497,0-20 sm,loam,5.35,1.61,2.2,1.6,17.63,25.09,15.96,333.42,222.7,511508694.57,28.94,2.5,5.62691967873627,7.63,2.64867226741158,0.77,Bug'doy
NMNX-38618,0-20 sm,loam,5.59,1.61,0.62,,27.08,80.2,40.86,489.66,238.6,1002275442.06,26.02,2,4.33105729895226,7.37,3.67588324809308,3.5,Makkajo'xori
NTXM-308,0-30,sandy loam,5.33,1.53,3.94,1.57,39.92,56.93,30.6,415.86,198.8,1605423069.06,23.48,2.4,3.09245909487221,7.01,2.5718927214518,4.37,Paxta
TSPD-2157,0-30,loam,5.32,1.54,4.49,1.52,19.05,45.84,25.6,437.41,201.1,534267630.71,26.67,3,3.40415484427692,8.93,1.9974783860201,1.16,Paxta
Karta-268,0-20 sm,loam,5.25,1.76,3.83,1.52,17.13,62.47,32.95,432.3,193.9,143424194.63,26.01,2.6,4.58088294906448,6.5,2.88919630305545,3.54,Makkajo'xori
NTTM-270,0-20 sm,loam,5.2,1.47,4.3,1.49,34.86,50.57,27.49,381.31,245.9,,26.65,2.2,5.69352941860385,9.53,1.48690040102005,4.87,Bug'doy
NMNX-38739,0-20 sm,loam,5.46,1.49,3.14,1.33,39.99,54.32,32.32,425.39,269.7,71863998.23,19.42,2,2.75619357707675,9.71,1.6944270806444,1.65,Makkajo'xori
NMNX-38860,0-20 sm,loam,5.22,1.26,4.24,1.36,38.62,46.24,26.14,399.07,228.3,173602479.85,29.4,2.6,4.62008788571031,8.53,2.96702696016504,2.48,Bug'doy
NTXM-309,0-20 sm,loam,5.3,1.33,2.88,1.38,38.72,83.14,41.31,483.35,217.6,792647429.36,20.59,2.3,4.55721497701641,9.12,2.35004067287826,3.47,Makkajo'xori
TSPD-2158,0-20 sm,loam,5.16,1.53,4.51,1.65,28.44,15.13,11.47,287.18,236.2,1809522670.21,27.06,2.4,5.48112524264344,,3.60297555623162,0.89,Bug'doy
Karta-269,0-20 sm,loam,5.12,1.59,0.86,1.47,24.73,55.1,28.6,379.11,248.7,,23.95,3.2,2.81425286617236,7.21,2.49649265086329,3.45,Bug'doy
NTTM-271,0-20 sm,loam,5.31,1.49,2.29,1.28,22.3,73.5,38,428.57,256.8,1488465484.26,25.9,2.3,1.55794936086343,7.5,2.19020186587909,1.28,Makkajo'xori
NMNX-1385,0-20 sm,sandy loam,5.33,1.4,2.37,1.59,25.78,50.51,25.98,388.19,231,1424908383.81,25.98,2.2,3.71167537268601,9.88,1.46641322665932,3.77,Bug'doy
NMNX-290,0-20 sm,loam,5.35,1.59,0.54,1.28,15.59,89.3,43.47,486.67,225.5,609670536.86,29.07,2.2,3.96267843621769,7.47,2.21676539147565,3.43,Makkajo'xori
NTXM-299,0-20 sm,loam,6.05,5.3,4.08,1.58,34.29,29.14,17.45,299.84,73.7,279836542.75,27.53,16.9,3.91513819559568,10.27,2.65300480002811,1.09,Bug'doy
NMNX-291,0-20 sm,loam,5.81,5.12,0.91,,15.86,88.7,45.96,506.83,22.6,296931319.39,27.99,22.7,3.57595195641444,6.57,2.31478553005307,0.64,Makkajo'xori
NTXM-300,0-20 sm,loam,5.89,5,3.8,1.62,28.04,22.85,14.74,356.65,42.3,1512407047.31,28.63,14.4,3.96155187649477,9.68,1.65053969495908,4.24,Bug'doy
NMNT-292,0-20 sm,sandy loam,5.91,5.01,1.58,,28.82,93.15,46.72,484.17,26.1,251227441.33,25.89,11.2,5.69538153082886,7.63,2.92994440897858,4.94,Makkajo'xori
NTTM-261,0-20 sm,loam,6.6,7.83,3.06,1.35,24.97,72.57,37.55,462.18,219.4,1343615022.07,29.1,4.5,5.20085924229653,7.54,2.46142846378097,3.82,Makkajo'xori
NMNX-38007,0-20 sm,loam,5.75,5.72,3.5,1.34,15.97,72.46,38.1,427.74,20.2,769910389.84,22.86,35.9,3.79182123924889,6.51,2.64330719104225,2.46,Makkajo'xori
NMNX-38128,0-20 sm,sandy loam,6.79,3.27,1.3,1.38,21.79,80.94,40.68,464.15,221.1,497218252.01,25.54,3.4,1.2,8.33,1.82300831548161,0.94,Makkajo'xori
NTXM-300,0-20 sm,sandy loam,5.66,4.25,4.74,1.64,31.31,16.14,12.07,310.38,78.2,1653948507.66,27.53,10.8,2.31880932169109,7.77,2.20881105967864,2.4,Bug'doy
NMNX-292,0-20 sm,loam,5.33,1.475963939,4.65,1.6,16.2,32.75,20.45,399.11,206.4,1731612006.41,29.72,2.9,3.44229037562976,6.96,2.73136302155644,0.68,Bug'doy
NTXM-301,0-20 sm,loam,5.29,1.525237779,0.9,1.35,24.75,51.37,28.09,414.74,281.9,952198676.17,25.2,2.4,2.95064784292748,7.92,3.75305613317259,2.71,Bug'doy
NMNT-293,0-20 sm,loam,5,1.597728111,2.82,,36.68,94.28,48.76,457.18,215,63249529.66,29.07,4.5,5.31000193763491,8.51,2.53016371073743,2.25,Makkajo'xori
NTTM-262,0-20 sm,loam,5.01,1.582909733,1.65,1.31,26.4,48.64,26.57,434.26,283.1,1493291917.51,25.04,3.2,2.76610038669816,8.21,1.2,4.52,Bug'doy
NMNX-38008,0-20 sm,loam,4.98,1.706139923,4.45,1.62,15.45,30.18,18,354.16,258.3,118962878.12,29,3.8,5.46341744583144,10.14,1.2,1.36,Bug'doy
NMNX-38129,0-20 sm,loam,5.22,1.557030717,2.35,1.6,24.64,41.3,22.78,371.99,286.7,317063390.1,26.31,2.9,7,8.61,2.81741611697356,2.1,Bug'doy
NTXM-301,0-20 sm,loam,5.28,1.743811833,2.48,1.46,38.66,44.9,26.55,425.95,258.9,790092141.83,27.04,1.9,7,7.9,2.42892453385585,1.68,Bug'doy
NMNX-293,0-20 sm,loam,5.02,1.786197505,2.79,1.31,25.92,60.75,33.91,449.33,231.9,833748818.35,22.5,3.8,3.82001385716206,8.14,2.74320373593187,0.58,Makkajo'xori
NTXM-302,0-20 sm,loam,5.39,1.540723846,3.35,1.29,15.29,93.47,45.45,490.61,249,,26.53,2.2,5.19131401416112,,1.19152946570766,3.61,Makkajo'xori
NMNT-294,0-20 sm,loam,5.22,1.77884104,1.69,1.28,29.04,65.56,35.51,455.23,270.6,363609730.71,22.26,3.4,1.45875015797849,8.45,1.2,1.79,Makkajo'xori
NTTM-263,0-20 sm,loam,4.95,1.747636791,3.96,1.62,37.19,26.79,16.41,330.65,236.6,412422617.53,25.77,4.3,2.23590489081937,8.93,2.26296696381302,1.49,Bug'doy
NMNX-38009,0-20 sm,loam,5.01,1.547220722,1.77,,21.35,84.66,42.07,491.33,215.2,204597793.98,27.88,4.3,2.54526895094457,6.49,1.91015552279636,2.44,Makkajo'xori
NMNX-38130,0-20 sm,loam,5.28,1.606195509,1.17,1.63,37.93,25.44,13.33,378.48,253.7,498272323.54,28.85,2.3,6,6.96,3.31683436123277,1.45,Bug'doy
NTXM-302,0-20 sm,loam,5.43,1.80928709,1.41,1.31,23.73,83.14,42.78,435.32,280.6,,23.09,1.8,2.38502639851185,9.48,1.68526812285095,4.92,Makkajo'xori
NMNX-294,0-20 sm,loam,5.26,1.877691224,1.9,1.27,24.47,74.33,40.64,504.18,272.8,1038745329.73,25.34,2.3,7,6.51,2.45582842709296,2.74,Makkajo'xori
NTXM-303,0-20 sm,loam,5.38,1.79181236,4.92,1.61,16.61,17.83,13.44,355.49,311.9,1777392336.36,19.62,2,6,6.65,2.61563542096901,4.36,Bug'doy
NMNT-295,0-20 sm,loam,5.1,1.775888126,2.38,1.35,23.76,54.64,29.01,384.51,276.8,1708791812.45,27.97,2.7,2.2143510723193,9.39,3.97341525599757,3.83,Bug'doy
NTTM-264,0-30,loam,5.22,1.98527333,3.22,1.56,15.1,56.91,30.98,419.23,248.7,869559198.44,22.91,3.3,2.96223535637202,,2.3174545636269,2.46,Paxta
NMNX-38010,0-20 sm,silt loam,6.14,5.610736041,3.32,1.51,22.32,67.82,34.85,433.72,144.8,523853649.95,22.32,25.2,2.38687036392743,9.77,1.60156677593483,4.44,Bug'doy
NMNX-38131,0-20 sm,silt loam,6.02,7.253315661,3.57,1.42,16.62,61.28,32.73,385.56,110.8,60310443.96,26.03,14.8,5.68560183025172,6,2.16884220236902,4.54,Bug'doy
NTXM-303,0-20 sm,silt loam,6.48,6.457898089,3.55,1.39,25.05,52.64,29.69,366.69,166.2,817210003.57,22.74,9.9,2.16580141296413,6.85,2.58629791579359,2.37,Bug'doy
NMNX-295,0-20 sm,silt loam,5.98,6.176992712,4.44,1.4,29.6,16.37,14.45,358.41,111.1,,25.31,25,3.30466347473306,8.85,3.04954040071263,4.57,Bug'doy
NTXM-304,0-20 sm,silt loam,5.99,6.58,1.42,1.33,23.37,71.04,38.09,435.75,168.1,698710997.96,25.39,14.8,2.46469466099436,8.19,2.93662419082593,4.88,Makkajo'xori
NMNT-296,0-30,sandy loam,5.64,2.753568752,2.76,1.54,24.88,49.04,27.13,410.98,71.1,1148569637.71,22.29,7.9,5.21221081662351,6.94,3.34504126514653,1.78,Paxta
NTTM-265,0-20 sm,sandy loam,6.76,5.09605262,3.41,1.6,22.13,21.69,14.79,334.73,279.9,1258922096.71,25.68,4.9,1.2,6.92,2.54893474039122,3.94,Bug'doy
NMNX-38011,0-20 sm,silt loam,7.19,4.371928051,0.68,1.33,22.58,61.79,32.43,422.58,580.6,1223183552.87,26,0.8,2.15876529237595,6.88,4,1.48,Bug'doy
NMNX-38132,0-20 sm,sandy loam,6.41,2.383089689,2.77,1.33,32.19,63.72,32.75,457.12,178.1,,28.15,1.2,3.02632592380381,6.69,1.89311224230753,1.8,Makkajo'xori
NTXM-304,0-20 sm,sandy loam,6.57,2.356598285,1.21,1.32,31.21,58.97,32.16,454,189.1,1811586550.61,21.69,2.5,3.50730674766877,,2.34106965112722,4.18,Makkajo'xori
NMNX-296,0-20 sm,loam,7.5,2.977116429,1.07,1.39,31.94,75.09,38.16,449.79,597.3,634019426.34,20.63,0.5,3.8007289144311,8.5,2.0631914975706,1.98,Makkajo'xori
NTXM-305,0-20 sm,loam,7.01,3.286376799,1.02,1.25,24.6,91.93,46.53,444.74,248.7,179010817.6,29.11,1.2,2.8411590249682,,1.5025786137146,3.96,Makkajo'xori
NMNT-297,0-20 sm,sandy loam,6.23,2.244957691,1.13,1.25,36.9,88.17,45.46,491.89,161.6,872447176.2,22.96,4.9,5.45570151762502,,2.40439613469407,0.52,Makkajo'xori
NTTM-266,0-20 sm,sandy loam,6.91,7.172222748,1.94,1.43,15.83,46.95,26.04,369.27,369.8,328855247.76,22.21,5.1,3.81803934722641,10.04,2.24077705572317,3.04,Bug'doy
NMNX-38012,0-20 sm,loam,6.2,4.997291045,4.1,1.6,28.25,20.5,13.49,331.21,110.9,602592063.77,26.55,11.4,2.94665583786099,6.09,2.44642645529267,3.94,Bug'doy
NMNX-38133,0-20 sm,sandy loam,6.67,4.313938762,3.55,1.58,32.41,29.54,17.82,346.88,142.3,141547596.19,28.86,4.6,3.37756885389203,9.21,1.9365569455479,3.51,Bug'doy
NTXM-305,0-20 sm,sandy loam,6.28,3.633191385,2.7,1.53,39.7,44.01,23.76,369.58,196.5,1231543924.17,27.82,3.5,4.77005299117056,7.14,2.95142815866034,2.02,Bug'doy
NMNX-297,0-20 sm,sandy loam,7.7,1.496682748,2.72,1.53,33.69,25.48,14.73,346.32,241,1801341413.28,23.11,1.6,2.65004306987179,8.26,2.27673051952273,0.55,Bug'doy
NTXM-306,0-20 sm,sandy loam,7.68,1.461383783,0.93,1.3,15.34,76.93,37.13,478.24,262.8,194551347.08,24.66,0.8,1.6241782449436,7.89,2.09437539049875,1.48,Makkajo'xori
NMNT-298,0-20 sm,sandy loam,7.39,1.794720915,1.36,1.29,19.95,71.83,37.02,448.6,244.8,121710797.29,22.44,1.3,1.92558365704351,6.59,2.57220571347858,3.53,Makkajo'xori
NTTM-267,0-20 sm,sandy loam,7.26,1.569633865,1.49,1.56,16.9,78.47,41.95,454.81,254.5,293007394.13,27.14,0.8,3.47786246125153,6.13,2.9,1.31,Makkajo'xori
NMNX-38013,0-20 sm,sandy loam,7.52,1.608757641,1.97,,16.53,81.29,41.59,480.97,258.7,826021811.5,24.35,1.1,3.90659498238289,6.79,1.8921211202023,1.44,Makkajo'xori
NMNX-38134,0-20 sm,loamy sand,7.66,1.166061489,1.87,1.42,32.47,55.22,28.22,362.28,218.2,349389246.04,28.13,0.5,1.2,9.29,2.37371302982982,3.32,Bug'doy
NTXM-306,0-20 sm,loamy sand,7.41,1.267425063,1.97,1.34,27.94,50.32,28.99,431.15,180.1,646874438.7,25.35,0.6,1.40316340005411,7.48,2.86534011516235,4.81,Makkajo'xori
TSPD-2155,0-20 sm,loamy sand,7.13,1.259549454,3.19,1.52,32.14,30.32,18.19,339.74,154,662890764.87,29.21,0.6,6.19395756168203,8.81,2.04972371635236,1.8,Bug'doy
Karta-266,0-20 sm,silty clay loam,6.17,3.280918446,3.03,1.53,23.14,18.58,13.09,318.77,330,,25.36,1.7,3.04035973840857,6.98,3.60275600290127,0.88,Bug'doy
NTTM-268,0-20 sm,clay loam,6.39,2.666846389,0.57,1.25,18.15,91.7,46.57,522.18,375,1176268541.14,25.97,2.4,4.5467795113143,9.58,1.31328085407786,4.3,Makkajo'xori
NMNX-38255,0-20 sm,clay loam,7.5,5.351816575,1.93,,18.78,86.36,42.26,505.93,605.3,339112670.33,29.15,1.7,3.67229734418181,7.13,3.13922275034598,1.68,Makkajo'xori
NMNX-38376,0-20 sm,loam,7.4,5.861977147,2.7,1.49,31.03,63.99,35.27,399.7,497.5,,18.79,2.9,6,10.81,3.2326982281523,3.66,Bug'doy
NTXM-307,0-20 sm,loam,7.59,5.892071274,4.69,1.65,34.88,15.28,11.67,302.82,502.3,892375648.06,28.37,2.5,5.3981774458613,6.7,1.73576880694174,3.14,Bug'doy
TSPD-2156,0-30,loam,7.51,5.482908174,3.68,1.41,19.73,51.38,29.27,434.69,449.2,226304498.97,29.13,2.4,4.27468172206518,10.03,2.13433145243718,4.2,Paxta
Karta-267,0-20 sm,loam,7.36,7.395557634,1.51,1.53,30.84,68.77,33.83,433.48,622.9,72481324.73,29.02,2.9,7,,2.01724528113726,2.22,Bug'doy
NTTM-269,0-20 sm,loam,7.2,7.545385719,4.71,1.64,15.22,17.75,11.65,339.45,659.2,,27.32,2.6,1.49823706873816,10.47,2.9135562944991,4.43,Bug'doy
NMNX-38497,0-30,loam,7.53,4.155109114,3.38,1.54,34.22,39.61,24.54,416.87,423.8,114666141.88,28.18,2.7,3.70141978994758,8.14,2.90210842569085,4.75,Paxta
NMNX-38618,0-20 sm,clay loam,7.59,4.797702226,3.36,1.51,19.25,28.16,19.35,371.5,518.3,172522097.56,23.17,1.9,1,9.65,2.41060688876415,3.32,Bug'doy
NTXM-308,0-20 sm,loam,7.53,5.563644208,0.83,1.24,15.4,85.95,43.22,480.07,499.3,254922061.15,26.14,2.6,6,9.3,3.13829100034491,3.86,Makkajo'xori
TSPD-2157,0-20 sm,loam,6.8,6.959189189,2.46,1.35,17.61,52.16,27.42,423.76,458.9,1211754269.09,26.5,7,4.14552883784284,7.13,1.20815994057489,2.81,Bug'doy
Karta-268,0-20 sm,loam,6.73,5.628973766,4.52,1.59,32.18,31.76,19.52,319.69,376.5,92462874.54,28.06,4.7,4.98636404429759,,2.06210503280994,4.76,Bug'doy
NTTM-270,0-30,silt loam,7.4,4.047880306,3.99,1.49,22.12,60.47,32.58,466.54,650.1,230687097.12,22.83,0.3,3.40253832186183,9.63,1.82680667251555,1.48,Paxta
NMNX-38739,0-20 sm,loam,7.68,3.168963731,0.61,1.31,21.56,94.49,46.03,487.81,722.2,1093789586.12,28.49,1,6,8.46,2.52027933805493,0.92,Makkajo'xori
NMNX-38860,0-20 sm,silt loam,7.54,3.566547796,3.49,1.57,27.74,45.21,22.82,331.9,471.2,114253714.21,29.46,0.6,3.77974923251794,7.72,3.22355037349849,0.84,Bug'doy
NTXM-309,0-20 sm,sandy loam,7.11,8.259222629,3.4,1.57,38.34,48.91,25.98,366.47,333.9,499228432.96,,4.5,4.87893206115508,7.11,2.00321974392098,3.35,Bug'doy
TSPD-2158,0-20 sm,sandy loam,7.21,8.980526316,3.84,1.47,38.87,46.1,26.97,384.59,354.7,142207007.48,,6,2.01186471452603,9.9,1.70316594175264,3.99,Bug'doy
Karta-269,0-20 sm,clay loam,7.49,3.751825213,4.7,1.63,39.74,39.09,21.06,360.86,774.2,359013522.03,,2.9,4.27837643840434,9.62,2.94270449931653,2.5,Bug'doy
NTTM-271,0-30,loam,7.46,2.704651641,4.43,1.54,15.23,56.68,31.38,434.55,610.6,248213923.18,23.14,0.8,4.74639976421527,10.38,2.74048318454965,0.94,Paxta
NMNX-38981,0-20 sm,loam,7.42,2.741925376,0.57,,37.08,89.62,44.77,479.65,446.6,2040185720.25,22.46,1,4.4282886924294,8.3,2.51544052923736,3.58,Makkajo'xori
NMNX-39102,0-20 sm,silt loam,7.26,2.608117022,3.49,1.39,15.95,62.86,31.4,405.64,520,1988557031.53,24.41,1.1,5.81027549143207,,2.26783660418155,4.93,Bug'doy
NTXM-310,0-20 sm,sandy loam,7.71,2.734169381,3.18,1.5,38.27,76.89,38.83,435.42,490.1,110663361.19,19.03,0.9,4.55751456163633,9.18,1.2,4.58,Makkajo'xori
TSPD-2159,0-20 sm,silt loam,6.36,3.080392932,4.23,1.47,23.36,57.42,30.64,394.98,487.9,118613646.97,28.74,0.4,4.17333909867436,8.15,1.98017463734019,1.62,Bug'doy
Karta-270,0-20 sm,sandy loam,6.33,3.816155505,2.22,1.44,38.84,73.9,37.91,451.39,133.9,280135284.84,29.59,3.7,3.9766545218924,9.57,1.7581636147936,0.56,Makkajo'xori
NTTM-272,0-20 sm,silt loam,6.51,2.80212954,1.31,1.24,24.14,88.69,47.81,500.2,222.2,94628909.9,26.82,0.9,3.71538866544543,6.7,2.29657315029633,0.59,Makkajo'xori
NMNX-1386,0-20 sm,silty clay loam,6.73,2.68257597,4.34,1.61,29.73,22.76,13.89,362.74,244.4,72704572.33,26.44,1,4.20543808778958,8.35,2.22844312616792,4.79,Bug'doy
NMNX-291,0-20 sm,silt loam,6.68,2.723361812,2.5,1.35,17.07,44.71,25.25,408.82,201.4,,29.41,0.6,2.27382848524557,8.34,2.40145255413456,0.55,Bug'doy
NTXM-300,0-20 sm,silt loam,6.67,2.756299786,0.78,1.45,32.69,82.16,39.98,455.73,246.4,852118673.41,20.1,0.9,1.53037601980243,9.45,2.12811138249282,2.39,Makkajo'xori
NMNX-292,0-20 sm,silty clay loam,6.58,2.478721423,3.23,1.37,29.31,42.41,24.81,385.15,163.5,73904059.05,24.88,0.8,2.52536668084289,6.07,1.5,4.69,Bug'doy
NTXM-301,0-20 sm,silt loam,6.5,2.698208027,3.51,1.52,23.53,38.62,20.61,332.55,149.5,286947655.23,29.55,0.7,4.86225778082015,7.97,2.6848242311908,4.71,Bug'doy
NMNT-293,0-20 sm,clay loam,6.93,2.612453817,2.7,1.47,16.78,75.84,37.86,439.86,240.5,126013452.6,24.84,0.5,3.59483356027448,7.01,1.66868502472545,4.89,Makkajo'xori
NTTM-262,0-20 sm,silt loam,6.43,2.513956531,2.31,1.53,16.57,33.54,19.52,324.14,127.3,261845601.31,28.27,0.9,2.23334538054884,,2.34234733507574,3.41,Bug'doy
NMNX-38249,0-20 sm,clay loam,7.31,2.112532319,4.16,1.46,32.53,39.41,20.58,372.95,346.4,141727366.7,25.53,0.7,4.99926717080628,10.2,2.3031968972625,0.92,Bug'doy
NMNX-38370,0-20 sm,loam,6.27,1.718326811,3.98,1.48,22.82,39.14,23.59,398.68,97.1,,28.6,1.6,1.41603440154801,6.99,1.79137153394868,2.93,Bug'doy
NTXM-301,0-20 sm,clay loam,6.74,2.196137928,2.46,1.34,34.65,72.87,36.41,452.8,262.8,365726820.88,29.86,0.7,6,9.39,1.90160212048921,1.07,Makkajo'xori
NMNX-293,0-20 sm,loam,6.35,1.96719243,3.43,1.41,18.64,40.04,23.7,396.92,119,,28.56,1,1.5,,2.03710171772887,3.61,Bug'doy
