Namuna,Qatlam (sm),Mexanik tarkib,pH,Gumus (%),Tuproq EC (mS/cm),Tuproq zichligi (g/sm3),DNS (%),Azot (mg/kg),Fosfor (mg/kg),Kaliy (mg/kg),Mg (mg/kg),Mikroorganizmlar (CFU/g),S (mg/kg),Fe (mg/kg),Zn (mg/kg),Mn (mg/kg),Cu (mg/kg),B (mg/kg),Ekin
Jizzax-bax-4246,20-40 sm,Qum,6.6,2.1,3.06,1.41,24.16,18.12,10.1,374.46,235.91,222854546.4,28.79,13.72,3.24,9.49,3.17461328510467,1.2,Sabzi
Jizzax-bax-4247,20-40 sm,Loy,8.42,3.94,3.83,1.62,38.43,43.6,6.72,288.61,172.89,652724793.09,27.32,17.61,1.88,,2.31579291044624,1.93,Sabzi
Jizzax-bax-4248,20-40 sm,Loy,6.71,4.29,2.73,1.39,21.74,35.26,9.13,568.37,329.47,652101569.33,24.46,13.23,1.32,6.88,2.65403611981989,2.65,Sabzi
Navoi-pax-12355,20-40 sm,Loy,6.6,2.18,3.94,1.4,20.13,13.44,7.35,348.93,309.15,85556545.78,28.21,14.08,2.7,6.83,1.70067944789435,0.99,Sabzi
Navoi-pax-12356,20-40 sm,Qum,8.8,1.83,2.9,1.77,25.52,21.21,5.33,340.85,197.54,126203782.39,28.39,9.23,0.91,9.52,1.55920267759297,2.16,Sabzi
Navoi-pax-12357,20-40 sm,Loy,6.68,1.36,4.23,1.38,26.12,21.27,8.49,485.37,384.75,171825855.5,14.68,16.22,2.08,9.46,1,3.02,Sabzi
Navoi-pax-12358,20-40 sm,Qumoq,6.62,1.81,4.74,1.35,32.36,15.32,7.62,405.48,304.41,93203970.95,16.61,8.34,2.92,7.51,1.42871699465886,2.23,Sabzi
Navoi-pax-12359,20-40 sm,Qumoq,6.62,1.75,1.3,1.38,20.07,14.46,7.58,553.71,394.78,46913658.49,22.59,18.22,2.16,7.18,2.02781284212386,1.85,Sabzi
Navoi-pax-12360,20-40 sm,Qum,7.86,3.16,2.55,1.6,15.99,33.19,5.9,349.23,287.87,580952433.17,27.43,5.49,2.51,7.25,1.74535252181469,2.63,Sabzi
Navoi-pax-12361,20-40 sm,Qum,6.6,3.11,4.1,1.41,37.19,40.86,8.63,531.07,320.99,580686205.09,12.74,11.06,,6.93,1.30219880019502,2.61,Sabzi
Navoi-pax-12362,20-40 sm,Qum,8.17,0.98,0.76,1.61,23.27,12.1,3.89,272.49,311.5,21983539.6,22.56,16.24,1.49,,1.91774958455844,1.86,Sabzi
Navoi-pax-12363,20-40 sm,Loy,7.91,4.45,3.56,1.71,37.29,40.49,6.94,524.28,265.85,651918289.57,21.84,6.68,3.32,10.65,2.10006495647963,3.05,Sabzi
Navoi-pax-12364,20-40 sm,Qum,6.36,2.31,0.58,1.44,28.49,17.58,8.17,239.23,233.77,244065616.19,24,18.18,2.83,7.67,3.72674830705701,1.62,Sabzi
Navoi-pax-12365,20-40 sm,Loy,8.48,3.85,2,1.68,15.13,42.32,8.44,393.26,260.74,620219444.26,26.64,15.21,2.58,7.92,1.58106561894033,2.41,Sabzi
Navoi-pax-12366,20-40 sm,Loy,7.75,2.67,2.45,1.64,34.17,28.05,4.26,523.99,385.77,437670792.46,25.8,10.28,3.65,8.5,1.85998244193697,2.68,Sabzi
Navoi-pax-12367,20-40 sm,Qumoq,8.86,0.84,0.77,1.74,38.66,17.43,6.53,380.6,205.03,179862262.11,26.34,13.97,1.2,8.01,1.71841419366747,0.73,Sabzi
Navoi-pax-12368,20-40 sm,Qumoq,6.51,2.18,3.07,1.32,21.22,30.63,7.56,543.17,222.53,460428993.87,22.37,15.99,3.03,,2.34531074528057,2.59,Sabzi
Navoi-pax-12369,20-40 sm,Qumoq,6.46,2.94,0.67,1.33,31.35,40.13,10.85,576.67,380.39,727963824.95,15.16,6.5,1.33,7.32,1.92487423348253,1.38,Sabzi
Navoi-pax-12370,20-40 sm,Loy,7.84,4.08,4.49,1.71,39.47,37.85,5.24,455.58,244.04,472192081.46,15.11,5.31,2.83,6.88,1.42656267729521,2.4,Sabzi
Navoi-pax-12371,20-40 sm,Loy,6.72,3.14,1.67,1.4,22.06,39.2,9.86,309.64,136.5,565375521.74,29.45,7.59,1.9,7.91,2.24746110664245,2.82,Sabzi
Navoi-pax-12372,20-40 sm,Loy,8.91,1.62,3.92,1.59,19.43,24.05,6.66,548.53,308.14,296299730.67,22.47,6.82,,8.08,1.83681931134228,,Sabzi
Navoi-pax-12373,20-40 sm,Loy,7.92,2.92,1.37,1.71,26.79,23.83,6.6,306.51,224.2,319593442.65,18.75,18.72,2.05,9.47,3.0365722799119,1.31,Sabzi
Navoi-pax-12374,20-40 sm,Loy,8.81,1.6,3.27,1.64,34.58,37.31,6.94,446.89,343.72,671267059.29,14.75,6.89,2.31,9.1,3.82323056693645,0.99,Sabzi
Navoi-pax-12375,20-40 sm,Qumoq,8.48,1.1,4.51,1.66,32.3,17.11,4.8,433.67,287.01,64618707.72,25.95,5.08,3.46,9.01,2.52451898946757,2.27,Sabzi
Navoi-pax-12376,20-40 sm,Loy,8.9,1.02,1.69,1.8,18.21,16.41,6.23,214.57,184.21,70973530.36,26.96,10.6,0.88,,1.88234157992302,0.74,Sabzi
Navoi-pax-12377,20-40 sm,Loy,8.23,2.12,1.48,1.58,35.91,32.59,4.26,380.02,297.12,319743267.82,20.05,17.9,1.75,8.11,2.4065325949359,,Sabzi
Navoi-pax-12378,20-40 sm,Loy,8.04,4.26,2.03,1.64,21.83,36.07,6.59,551.83,,555059340.08,17.76,10.99,1.81,6.78,1.50675365539613,2.23,Sabzi
Navoi-pax-12379,20-40 sm,Loy,6.33,4.17,1.97,1.39,21.71,45.78,12.41,186.31,,638654100.4,18.79,19.95,3.9,6.73,2.00959374770693,1.83,Sabzi
Navoi-pax-12380,20-40 sm,Qumoq,7.9,3.98,2,1.74,27.49,39.15,6.16,480.06,299.8,599877235.62,17.45,9.26,3.84,8.55,1.77777940155744,0.97,Sabzi
Navoi-pax-12381,20-40 sm,Qum,8.16,2.81,4.24,1.71,31.68,31.99,5.78,539.41,271.44,512584175.61,23.59,15.03,3.54,8.53,1.49505583160869,2.2,Sabzi
Navoi-pax-12382,20-40 sm,Loy,6.76,3,4.67,1.41,25.66,31.2,11.04,459.87,284.87,,16.5,19.8,0.69,7.56,2.26232743262019,2.16,Sabzi
Navoi-pax-12383,20-40 sm,Qumoq,7.56,1.32,2.78,1.72,17.27,12.78,4.46,591.73,397.49,15289425.94,21.2,12.38,3.89,9.65,1.2,2.68,Sabzi
Navoi-pax-12384,20-40 sm,Loy,6.48,2.35,3.38,1.36,36.98,32.16,9.66,223.39,127.97,436893461.61,18.55,5.06,3.11,10.09,2.30886492314412,2.29,Sabzi
Navoi-pax-12385,20-40 sm,Loy,6.44,2.01,4.26,1.37,33.06,24.27,7.81,408.6,267.9,299409465.01,29.66,17.72,3.92,9.12,3.50556689964911,1.62,Sabzi
Navoi-pax-12386,20-40 sm,Qum,8.74,1.16,0.81,1.71,36.26,19.72,4.4,407.05,,87720358.6,12.59,10.29,1.68,8.49,3.40412322183784,2.76,Sabzi
Navoi-pax-12387,20-40 sm,Loy,8.94,1.96,3.74,1.61,35.74,37.85,6.52,388.33,226.25,519816805.68,21.22,17.09,0.99,7.44,1.49226234033034,1.8,Sabzi
Navoi-pax-12388,20-40 sm,Loy,6.56,2.53,0.83,1.39,34.8,26.9,6.96,318.6,202.89,230359863.57,14.13,12.61,0.65,,1.06171923342902,1.41,Sabzi
Navoi-pax-12389,20-40 sm,Loy,6.38,1.13,4.56,1.27,19.87,16.5,8.1,499.96,272.86,74996964.49,29.25,8.97,2.85,8.98,3.37032646731582,0.84,Sabzi
Navoi-pax-12390,20-40 sm,Loy,6.76,1.37,3.88,1.38,35.18,21.08,7.22,403.92,219.48,213979218.34,27.24,11.33,2.3,,1.28724488355057,1.26,Sabzi
Navoi-pax-12391,20-40 sm,Loy,7.92,3.91,4.7,1.67,32.71,28.36,6.39,249.63,205.79,311176361.48,15.47,7.52,3.44,10.08,2.00961273870846,2.01,Sabzi
Navoi-pax-12392,20-40 sm,Loy,7.82,2.66,3.06,1.61,24.07,32.53,7.48,260.94,232.34,445203502.49,16.48,10.24,3.1,9.12,2.01022255724503,1,Sabzi
Navoi-pax-12393,20-40 sm,Loy,6.6,2.78,1.8,1.47,28.92,27.67,10.03,326.52,130.62,184376335.66,22.09,8.27,1.82,9.31,2.27887992556428,1.87,Sabzi
Navoi-pax-12394,20-40 sm,Qumoq,8.85,1.99,2.59,1.75,21.91,28.63,5.32,465.62,242.13,423813561.05,14.39,13.78,1.24,,2.18781587091861,1.61,Sabzi
Navoi-pax-12395,20-40 sm,Qum,7.61,4.42,0.64,1.74,39.82,42.7,5.16,152.27,108.11,453512588.77,28.69,14.85,2.27,8.33,2.14354290273424,,Sabzi
Navoi-pax-12396,20-40 sm,Qum,6.69,1.7,4.4,1.36,36.82,14.82,8.3,546.72,335.6,120980341.83,16.73,7.25,0.8,6.36,2.602420646144,2.24,Sabzi
Navoi-pax-12397,20-40 sm,Loy,6.71,2.97,1.07,1.31,19.79,45.85,10.59,453.6,319.11,486877396.52,17.34,11.81,1.28,8.74,3.7521026658624,,Sabzi
Navoi-pax-12398,20-40 sm,Loy,6.75,1.81,3.78,1.46,31.5,18.34,9.68,272.05,198.38,202482763.03,28.73,12.32,2.3,6.89,2.32022952215558,2.23,Sabzi
Navoi-pax-12399,20-40 sm,Loy,6.71,2.81,4.52,1.28,18.78,30.76,9.81,248.55,186.88,434796729.67,18.43,6.43,0.73,9.09,1.8584916842056,1.25,Sabzi
Navoi-pax-12400,20-40 sm,Loy,7.74,1.41,4.9,1.57,19.78,18.1,4.21,339.52,320.16,144838297.84,29.29,18.66,3.31,8.09,1.35655549130905,2.29,Sabzi
Navoi-pax-12401,20-40 sm,Loy,6.73,1.52,3.91,1.34,15.73,12.49,7.1,205.66,209.82,83881844.52,29.28,17.7,0.62,,2.69539804960494,2.18,Sabzi
Navoi-pax-12402,20-40 sm,Loy,7.8,3.68,1.71,1.65,38.8,39.63,6.21,544.15,351.72,635784975.31,13.95,13.97,3.17,6.91,2.20044307839823,0.57,Sabzi
Navoi-pax-12403,20-40 sm,Qum,6.5,1.25,2.56,1.38,26.6,15.21,7.62,401.87,210.33,31014324.62,25.96,9.19,3.35,6.6,1.81104175792997,2.71,Sabzi
Navoi-pax-12404,20-40 sm,Loy,6.53,0.72,1.83,1.32,18.54,20.02,9.08,310.37,,119698385.72,13.78,15.03,3.28,9,2.52763994088136,,Sabzi
Navoi-pax-12405,20-40 sm,Loy,6.52,3.12,5.13,1.27,33.12,29.96,9.62,234.9,144.99,467869786.8,24.46,10.24,3.01,7.85,1,1.54,Sabzi
Navoi-pax-12406,20-40 sm,Loy,8.67,0.78,5.08,1.74,15.45,20.95,4.24,372.19,213.56,105917101.18,20.95,,2.91,8.47,2.1454930797495,1.59,Sabzi
Navoi-pax-12407,20-40 sm,Qumoq,6.79,2.83,4.94,1.36,26.08,31.02,9.6,351.59,207.47,495957232.44,17.41,9.68,1.67,6.87,2.35264401948424,1.24,Sabzi
Navoi-pax-12408,20-40 sm,Loy,6.4,4.29,1.99,1.36,31.9,36.98,11.52,272.66,231.44,445376498.23,16.48,6.67,2.16,8.58,2.9,0.87,Sabzi
Navoi-pax-12409,20-40 sm,Qumoq,6.66,3.67,4.36,1.33,21.05,38.95,10.24,350.94,202.46,639011191.17,13.65,10.94,2.48,8.1,3.12720973440176,2.36,Sabzi
Navoi-pax-12410,20-40 sm,Loy,8.4,2.23,3.92,1.56,34.86,25.43,4.42,210.13,154.21,253648116.92,20.46,10.07,2.33,8.61,2.12655404924145,1.99,Sabzi
Navoi-pax-12411,20-40 sm,Loy,6.75,0.65,2.36,1.34,34.46,11.65,8.68,448.37,309.66,80786157.78,28.9,17.88,0.99,7.7,2.74712688119706,2.52,Sabzi
Navoi-pax-12412,20-40 sm,Loy,8.26,3.4,2.63,1.63,31.65,41.94,6.19,386.07,251.24,652999970.82,23.85,11.33,3.65,10.02,2.30986684126591,1.42,Sabzi
Navoi-pax-12413,20-40 sm,Loy,8.24,3.24,3.09,1.6,30.69,35.49,6.82,424.52,347.68,649094445.61,12.37,17.96,0.72,8.85,1.58121039752986,0.87,Sabzi
Navoi-pax-12414,20-40 sm,Loy,8.69,4.41,2.95,1.58,32.24,37.79,7.71,504.32,360.3,494868467.09,28.43,10.14,0.77,7.14,2.34240056526971,0.71,Sabzi
Navoi-pax-12415,20-40 sm,Loy,6.43,2.01,3.1,1.36,36.25,16.13,9.11,446.37,369.21,212396460.17,27.63,,2.7,8.36,2.15521434717238,1.54,Sabzi
Navoi-pax-12416,20-40 sm,Loy,7.92,3.72,0.82,1.64,29.01,32.38,6.24,337.68,206.15,528335148.93,18.32,5.62,1.25,7.78,2.48765182722406,2.26,Sabzi
Navoi-pax-12417,20-40 sm,Qum,6.73,0.81,2.23,1.34,31.08,14.65,7.31,208.86,145.68,68865878.14,22.67,8.66,0.99,7.36,2.28651074247137,2.74,Sabzi
Navoi-pax-12418,20-40 sm,Loy,6.6,2.87,2.62,1.43,31.64,44.78,10.71,265.81,241.42,578896991.66,13.76,15.11,2.53,9.44,1.8668022593092,,Sabzi
Navoi-pax-12419,20-40 sm,Loy,6.61,2.89,2.52,1.42,20.17,40.19,9.58,394.07,203.84,553891602.91,16.08,18.74,2.78,8.16,2.22391032928414,0.68,Sabzi
Navoi-pax-12420,20-40 sm,Loy,6.3,1.98,0.6,1.32,32.02,15.36,8.54,452.78,267.88,91832358.96,22.22,15.71,3.96,8.52,2.45942112832382,,Sabzi
Navoi-pax-12421,20-40 sm,Loy,8.38,4.24,3.87,1.53,17.73,36.25,5.3,227.34,174.08,430240412.04,22.72,19.97,2,7.42,2.44130474642199,1.47,Sabzi
Jomboy_2842,20-40 sm,Loy,7.9,1.88,3.52,1.6,30.54,21.92,3.62,281.31,186.19,,16.38,8.36,2.47,,2.12168987088726,2.02,Sabzi
Samar_tt-1589,20-40 sm,Loy,8.71,2.05,2.47,1.65,38.76,41.51,7.83,230.87,310.87,727628530.54,23.76,10.91,0.69,9.56,2.35342993072562,1.16,Sabzi
Jizzax_bug_881,20-40 sm,Loy,6.78,2.54,1.5,1.44,26.31,36.43,10.2,306.95,200.17,409097948.41,17.9,,0.59,6.73,1.26813998447918,2.07,Sabzi
NMNX-2162,20-40 sm,Loy,8.38,2.45,1.58,1.6,36.8,28.84,6.76,164.37,109,364867396.76,17.68,5.5,0.96,8.97,2.76658521552925,1.49,Sabzi
Jomboy_2843,20-40 sm,Loy,8.98,2.18,5.07,1.67,35.16,26.95,7.16,185.28,119.3,446144569.73,15.86,17.42,0.93,8.7,2.22971782181243,1.21,Sabzi
Samar_tt-1590,20-40 sm,Loy,7.6,2.89,4.52,1.69,39.81,23.44,6.69,210.61,118.54,346872697.9,17.55,13.92,3.96,7.44,1.97554916464652,2.39,Sabzi
Jizzax_bug_882,20-40 sm,Qum,6.7,2.63,1.11,1.37,30.82,32.44,11.63,211.1,309.47,523459724.39,18.75,9.55,1.16,8.68,1.28674561449303,2.56,Sabzi
NMNX-2163,20-40 sm,Qum,8.33,3.75,3.12,1.64,15.69,46.23,7.8,434.39,279.15,662017719.37,15.93,14.71,2.03,8.7,1.70191463808987,2.3,Sabzi
Jomboy_2844,20-40 sm,Qum,8.67,0.66,2.79,1.71,34.47,12.39,3.44,355.1,279.49,19306981.01,22.95,17.67,2.18,7.79,1.2,,Sabzi
Samar_tt-1591,20-40 sm,Loy,6.61,1.59,3.86,1.37,23.46,29.03,9.96,520.49,383.71,318982209.86,18.97,8.58,2.08,7.18,2.57663355728595,,Sabzi
Jizzax_bug_883,20-40 sm,Qumoq,6.37,3.39,1.82,1.38,19.77,27.26,10.55,215.13,130.95,419424367.32,25.76,5.92,3.43,7.47,2.42440534651415,0.71,Sabzi
NMNX-2164,20-40 sm,Qum,6.38,3.78,0.61,1.45,23.76,41.02,10.84,246.49,275.88,541329080.32,21.89,10.39,2.61,9.19,2.36570612086006,1.79,Sabzi
Jomboy_2845,20-40 sm,Loy,6.71,1.11,5.02,1.42,24.42,24.19,8.6,439.98,372.09,244436751.19,24.25,15.92,3.17,8.03,2.28811430822319,,Sabzi
Jizzax-bax-4249,20-40 sm,Loy,6.68,0.6,3.08,1.38,30.01,12.15,9.54,490.42,275.93,69940664.38,22.71,18.46,3.79,8.08,1.72865523580222,1.11,Sabzi
Jizzax-bax-4250,20-40 sm,Loy,6.57,4.37,1.74,1.41,15.17,29.18,8.57,345.31,194,411864027.97,12.48,16.31,0.8,8.34,2.22424032058193,2.38,Sabzi
Jizzax-bax-4251,20-40 sm,Loy,6.35,4.8,3.44,1.4,22.43,42.04,9.02,590.84,393.71,507480842.39,14.28,15.58,3.59,5.64,1.69717362335398,0.97,Sabzi
Jizzax-bax-4252,20-40 sm,Qumoq,8.23,2.09,1.49,1.71,23.99,16.11,4.06,538.78,363.21,129760300.6,14.49,12.61,2.45,6.18,2.02145319614542,1.43,Sabzi
Jizzax-bax-4253,20-40 sm,Qum,6.56,3.13,3.1,1.28,25.61,37.78,11.25,586.33,395.6,615868165.83,23.48,10.27,2.18,8.41,2.47409751350067,1.02,Sabzi
Jizzax-bax-4254,20-40 sm,Loy,6.63,3.65,4.44,1.43,28.65,29.2,8.51,499.26,317.82,238841309.96,26.25,14.05,1.53,6.2,2.8865846226277,2.29,Sabzi
Jizzax-bax-4255,20-40 sm,Loy,8.38,1.88,4.02,1.68,26.18,22.56,5.91,497.6,309.35,311939304.03,20.66,12.84,2.49,,2.21700063222159,1.17,Sabzi
Jizzax-bax-4256,20-40 sm,Loy,6.32,4.29,4.67,1.3,22.46,42.41,8.64,282.31,222.16,691410006.31,28.73,18.87,3.63,,2.88121021384629,,Sabzi
Jizzax-bax-4257,20-40 sm,Loy,7.85,3.95,2.92,1.6,15.01,42.81,5.93,580.2,384.2,569342625.81,20.13,19.04,,9.43,2.27667055167843,2.25,Sabzi
Jizzax-bax-4258,20-40 sm,Qumoq,6.77,2.8,1.1,1.38,20.9,45.25,9.43,589.92,,596613212.61,15.11,5.75,,10.78,2.28067956461195,2.5,Sabzi
Jizzax-bax-4259,20-40 sm,Loy,7.98,3.65,4.3,1.68,21.77,33.3,7.05,227.32,207.2,325142004.16,14.24,6.11,3.63,9.59,2.9672398339751,,Sabzi
Jizzax-bax-4260,20-40 sm,Loy,6.77,1.59,3.15,1.4,35.97,19.99,8.57,336.02,269.49,136268687.85,26.35,16.71,1.25,7.09,1.47101860989582,,Sabzi
Jizzax-bax-4261,20-40 sm,Qumoq,8.48,2.45,1.21,1.6,29.3,36.82,7.53,456.16,260.49,598550981.56,24.3,15.57,2.17,9.03,3.2970898231249,1.42,Sabzi
Jizzax-bax-4262,20-40 sm,Qum,8.71,0.74,5.08,1.65,36.28,17.15,5.58,273.35,127.94,87231420.06,25.58,9.97,2.19,9.86,2.64443974510482,1.18,Sabzi
Jizzax-bax-4263,20-40 sm,Loy,6.46,2.76,4.66,1.26,16.76,31.3,11.32,371.02,324.92,461958946.74,13.98,8.92,3.9,9.76,2.96066824548418,1.58,Sabzi
Jizzax-bax-4264,20-40 sm,Qum,8.94,1.68,3.32,1.72,27.88,25.28,5.68,391.27,314.88,238938386.39,29.92,19.1,1.26,5.3,2.16322696838919,1.7,Sabzi
Jizzax-bax-4265,20-40 sm,Loy,6.48,2.32,2.47,1.4,27.36,31.24,9.85,516.81,180.85,300286149.35,21.53,5.49,2.85,,2.77251390315361,2.17,Sabzi
Jizzax-bax-4266,20-40 sm,Qum,8.82,1.33,4.42,1.71,20.47,39.67,6.79,395.82,227.27,575456988.2,21.6,5.86,1.69,8.71,2.47178718784737,1.19,Sabzi
Jizzax-bax-4267,20-40 sm,Qum,8.78,2.54,2.69,1.76,24.45,15.79,4.32,432.91,260.18,65281841.42,29.52,9.71,0.78,8.61,2.85392762357262,1.69,Sabzi
Jizzax-bax-4268,20-40 sm,Qum,8.16,2.71,4.2,1.58,23.4,37.47,7.76,307.29,226.63,393551112.11,28.87,7.11,3.65,9.83,1.8701901245773,2.17,Sabzi
Jizzax-bax-4269,20-40 sm,Qum,6.35,3.28,0.65,1.26,19.38,27.22,8.49,321.65,236.08,288147335.76,15.08,13.39,3.12,8.89,2.27979606486315,2.15,Sabzi
Jizzax-bax-4270,20-40 sm,Loy,8.63,1.09,4.58,1.61,31.76,20.03,4.61,369.1,295.5,,16.36,9.52,,7.66,3.86495772088457,2.16,Sabzi
Jizzax-bax-4271,20-40 sm,Loy,6.67,0.68,4.43,1.26,18.29,13,6.82,156,115.37,21512266.91,27.56,6.1,3.17,10.57,1.67134552905926,1.36,Sabzi
Jizzax-bax-4272,20-40 sm,Loy,8.21,2.89,4.93,1.6,20.97,48.06,7.7,455.8,317.2,613749970.01,26.48,8.95,3.81,8.87,2.10917273498631,,Sabzi
Jizzax-bax-4273,20-40 sm,Loy,7.87,2.03,0.86,1.77,30.4,22.54,4.03,170.7,133.37,115843140.65,25.94,13.01,1.4,6.32,2.77333608398932,2.91,Sabzi
Jizzax-bax-4274,20-40 sm,Qumoq,6.44,1.48,0.93,1.35,18.87,26.32,7.97,271.18,223.43,202454081.85,26.26,7.76,2.8,9.17,1.55548983999005,2.7,Sabzi
Jizzax-bax-4275,20-40 sm,Qumoq,8.85,3.24,2.77,1.62,21.85,41.08,7.11,176.28,142.18,590739218.15,18.93,10.64,0.75,8.27,1.63093902154877,1.62,Sabzi
Navoi-pax-12422,20-40 sm,Qum,6.68,2.54,1.73,1.35,25.13,24.48,9.15,494.33,256.94,159279980.28,21.13,13.4,0.88,6.94,2.85801661443693,1.91,Sabzi
Navoi-pax-12423,20-40 sm,Qumoq,8.33,2.36,2.87,1.76,20.44,20.96,4.55,498.93,336.39,,15.74,7.5,2.08,9.3,1.65579095004314,2.64,Sabzi
Navoi-pax-12424,20-40 sm,Loy,8.13,3.18,0.92,1.73,27.51,32.45,5.84,258.99,169.8,410444922.44,20.9,11.52,3.67,8.37,2.6036934818042,2.15,Sabzi
Navoi-pax-12425,20-40 sm,Qum,6.5,2.23,0.95,1.39,39.06,23.89,10.59,329.1,238.6,159252712.95,22.61,6.93,2.44,9.97,1.2,2.01,Sabzi
Navoi-pax-12426,20-40 sm,Qum,6.5,3.99,0.55,1.38,30.92,32.2,9.24,219.46,150.26,369292700.06,15.87,19.96,1.6,5.6,1.98191723818413,2.2,Sabzi
Navoi-pax-12427,20-40 sm,Loy,6.79,2.58,4.93,1.42,22.43,38.49,12.05,279.91,191.93,410562540.25,20.14,6.37,0.62,,2.42271289567155,1.69,Sabzi
Navoi-pax-12428,20-40 sm,Loy,6.61,4.38,2.24,1.45,39.97,38.57,9.69,298.85,212.36,594860910.35,17.63,14.66,1.47,6.66,1.84862053488763,,Sabzi
Navoi-pax-12429,20-40 sm,Loy,6.48,3.73,1.98,1.47,38.24,33.71,9.7,168.76,126.22,445817756.74,26.92,15.83,3.15,9.74,1.86640868166371,1.36,Sabzi
Navoi-pax-12430,20-40 sm,Loy,6.47,3.6,2.65,1.43,37.21,29.32,8.91,187.44,199.38,405252932.19,29.01,5.77,2.92,7.84,1.44846958840599,1.46,Sabzi
Navoi-pax-12431,20-40 sm,Loy,8.17,3.26,4.4,1.66,17.51,38.11,6.11,246.88,217.89,654188015.37,18.52,13.57,2.54,7.35,2.75916408309379,0.91,Sabzi
Navoi-pax-12432,20-40 sm,Loy,6.78,0.66,5.28,1.43,38.97,13.24,7.82,156.52,105.11,108360614.65,15.66,9.64,1.09,8.43,2.57802539241176,2.41,Sabzi
Navoi-pax-12433,20-40 sm,Qum,6.3,3.18,1.64,1.25,35.08,20.82,8.57,552.99,354.04,210196710.14,19.63,14.55,2.55,6.7,2.211267229891,,Sabzi
Navoi-pax-12434,20-40 sm,Qumoq,8.29,4.04,1.13,1.7,35.94,48.49,7.56,205.69,109.25,710067270.33,15.1,8.78,2.02,6.97,3.5,2.07,Sabzi
Navoi-pax-12435,20-40 sm,Loy,8.47,2.15,1.08,1.71,23.16,37.56,6.3,222.25,171.01,,14.82,14.84,2,,2.72802917811735,1.84,Sabzi
Navoi-pax-12436,20-40 sm,Qumoq,8.2,1.41,3.79,1.53,17.97,19.71,5.48,527.05,369.13,263638695.94,15.69,12.74,2.58,8.13,2.40217082842791,1.76,Sabzi
Navoi-pax-12437,20-40 sm,Loy,8.26,2.65,3.99,1.74,33.79,34.17,7.23,277.18,140.25,549590995.82,17.38,12.01,2.18,6.48,1.62039505530776,1.33,Sabzi
Navoi-pax-12438,20-40 sm,Loy,7.77,3.95,1.72,1.59,36.82,27.64,4.28,489.44,316.28,125117424.64,27.59,8.82,1.48,6.08,2.4899488963916,2.36,Sabzi
Navoi-pax-12439,20-40 sm,Loy,7.81,3.71,2.13,1.63,18.6,42.1,7.13,178.57,,520448687.14,11.62,14.43,2.59,6.84,2.17672756987915,2.01,Sabzi
Navoi-pax-12440,20-40 sm,Loy,6.33,4.11,2.02,1.42,20.6,33.81,10.4,315.26,141.77,428754909.28,19.57,14.97,3.76,8.63,3.96922532251864,2.22,Sabzi
Navoi-pax-12441,20-40 sm,Loy,8.22,2.78,0.72,1.76,17.64,41.65,7.29,409.31,278,582372320.91,24.02,,1.84,9.17,2.54517131254923,1.17,Sabzi
Navoi-pax-12442,20-40 sm,Loy,7.51,3.91,3.59,1.61,31.7,33.63,5.82,511.06,328.41,466878663.76,23.06,10.68,3.99,9.69,2.78587210753539,0.46,Sabzi
Navoi-pax-12443,20-40 sm,Qumoq,7.62,2.32,1.79,1.57,35.05,19.34,4.92,517.25,289.69,105161291.35,24.62,13.36,3.1,8.61,3.25951646991251,1.83,Sabzi
Navoi-pax-12444,20-40 sm,Qumoq,8.53,1.23,1.47,1.74,20.07,15.2,5.85,213.78,256.04,118888588.65,22.81,7.72,0.94,7.91,1.8775908802534,2.73,Sabzi
Navoi-pax-12445,20-40 sm,Loy,6.39,0.6,2.89,1.31,39.39,11.6,9.08,242.27,222.4,,17.89,12.3,3.91,6.5,2.52376090407329,0.89,Sabzi
Navoi-pax-12446,20-40 sm,Loy,8.84,2.21,3.31,1.81,23.38,31.6,5.48,286.95,188.27,515808261.61,24.42,7.68,2.27,10.32,3.53433776946861,1.09,Sabzi
Navoi-pax-12447,20-40 sm,Qumoq,7.67,1.35,0.71,1.67,21.32,12.22,4.18,238.04,154.27,32821326.53,21.41,17.47,1.81,9.72,2.39669871875864,1.46,Sabzi
Navoi-pax-12448,20-40 sm,Loy,8.55,4.55,4.89,1.75,18.59,32.6,6.41,583.04,358.37,451615793.13,10.47,8.65,1.92,7.96,1.83248649599867,2.87,Sabzi
Navoi-pax-12449,20-40 sm,Qumoq,6.62,3.28,4.72,1.31,15.01,31.85,9.99,305.32,287.05,446536752.47,22.54,13.09,1.67,6.83,2.31455646653196,,Sabzi
Navoi-pax-12450,20-40 sm,Loy,7.52,1.53,0.65,1.72,18.3,11.41,4.54,175.86,119.38,28597326.54,25.85,9.87,3.53,8.99,1.96022263381535,1.85,Sabzi
Navoi-pax-12451,20-40 sm,Loy,8.42,3.51,2.89,1.69,32.68,38.28,6.78,180.8,108.31,524577857.21,17.96,11.53,1.43,7.3,2.56372146016494,1.05,Sabzi
Navoi-pax-12452,20-40 sm,Loy,7.55,4.37,0.56,1.62,17.9,33.05,6.78,440.04,333.66,529162414.99,14.06,5.36,3.29,6.62,2.92207622279153,2.34,Sabzi
Navoi-pax-12453,20-40 sm,Loy,6.52,3.34,3.97,1.41,19.04,21.42,7.67,270.84,268.88,,24.96,6.29,3.24,9.07,1,1.96,Sabzi
